[OVERALL], RunTime(ms), 10002.0
[OVERALL], Throughput(ops/sec), 279.24415116976604
[TOTAL_GCS_Copy], Count, 75.0
[TOTAL_GC_TIME_Copy], Time(ms), 170.0
[TOTAL_GC_TIME_%_Copy], Time(%), 1.6996600679864027
[TOTAL_GCS_MarkSweepCompact], Count, 3.0
[TOTAL_GC_TIME_MarkSweepCompact], Time(ms), 86.0
[TOTAL_GC_TIME_%_MarkSweepCompact], Time(%), 0.8598280343931213
[TOTAL_GCs], Count, 78.0
[TOTAL_GC_TIME], Time(ms), 256.0
[TOTAL_GC_TIME_%], Time(%), 2.559488102379524
[READ], Operations, 2114
[READ], AverageLatency(us), 3175.402554399243
[READ], MinLatency(us), 1512
[READ], MaxLatency(us), 92060
[READ], Return=OK, 2114
[READ], 0, 8096.45
[READ], 500, 3385.722222222222
[READ], 1000, 2555.2727272727275
[READ], 1500, 3391.84
[READ], 2000, 4316.533333333334
[READ], 2500, 4421.619047619048
[READ], 3000, 3229.8214285714284
[READ], 3500, 2921.56
[READ], 4000, 3872.6
[READ], 4500, 3310.4666666666667
[READ], 5000, 3546.7727272727275
[READ], 5500, 3349.1290322580644
[READ], 6000, 2828.4333333333334
[READ], 6500, 3154.8333333333335
[READ], 7000, 2955.5714285714284
[READ], 7500, 2793.6666666666665
[READ], 8000, 2814.6
[READ], 8500, 2773.153846153846
[READ], 9000, 3164.3571428571427
[READ], 9500, 2527.409090909091
[READ], 9500, NaN
[READ], 15000, 3161.35
[READ], 15500, 2896.217391304348
[READ], 16000, 3264.2903225806454
[READ], 16500, 3126.9565217391305
[READ], 17000, 4041.730769230769
[READ], 17500, 3494.6
[READ], 18000, 3263.2
[READ], 18500, 2732.1724137931033
[READ], 19000, 2828.8529411764707
[READ], 19500, 3914.5862068965516
[READ], 20000, 3944.65
[READ], 20500, 3139.529411764706
[READ], 21000, 2925.3846153846152
[READ], 21500, 3733.24
[READ], 22000, 3097.72
[READ], 22500, 3199.3684210526317
[READ], 23000, 3167.5714285714284
[READ], 23500, 3856.090909090909
[READ], 24000, 2416.84
[READ], 24500, 2675.4347826086955
